sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),date_dif_in_jail,c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Female,Greater than 45,Caucasian,0,0,0,6,0,2013-05-23 01:18:11,2013-06-25 08:29:01,33.2991898148102,33,M,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,0,2014-02-03 03:16:01,2014-02-03 08:15:52,0.20822916666657,0,M,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2013-08-22 07:13:26,2013-08-23 07:19:05,1.00392361111153,1,F,0,7,Medium,0
Female,25 - 45,African-American,0,0,0,14,-1,2013-09-09 10:18:23,2013-09-13 08:09:26,3.91045138888876,4,F,0,9,High,0
Male,Less than 25,Other,0,0,0,0,-1,2013-08-15 12:33:08,2013-08-27 08:48:53,11.8442708333314,12,M,1,4,Low,1
Male,25 - 45,Caucasian,0,0,0,1,0,2013-05-16 03:10:52,2013-05-16 08:34:08,0.224490740736655,0,M,1,3,Low,1
Female,Greater than 45,Caucasian,0,0,0,0,0,2013-10-03 02:12:45,2013-10-03 08:30:26,0.262280092596484,0,M,0,1,Low,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2014-05-22 03:25:55,2014-05-23 10:51:10,1.30920138888905,1,F,1,3,Low,1
Female,Greater than 45,Caucasian,0,0,0,0,0,2013-03-20 03:59:30,2013-04-02 11:35:13,13.3164699074114,13,F,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-03-02 08:33:08,2014-03-03 09:10:46,1.02613425926393,1,M,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2013-10-06 11:32:23,2013-10-07 06:38:36,0.79598379629897,1,F,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,0,2013-04-26 04:51:20,2013-04-26 01:38:42,0.133773148147156,0,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,4,-1,2014-07-04 08:09:39,2014-07-05 10:55:53,1.115439814821,1,F,1,5,Medium,1
Female,25 - 45,Caucasian,0,0,0,0,-1,2013-12-17 03:11:35,2013-12-17 08:52:31,0.23675925925636,0,M,0,4,Low,0
Male,Greater than 45,African-American,0,0,0,0,-1,2013-10-01 01:21:21,2013-10-02 12:35:21,1.46805555555329,1,F,0,1,Low,0
Male,Less than 25,African-American,0,0,0,2,-1,2014-02-19 05:21:28,2014-02-20 08:55:32,1.14865740740788,1,F,1,2,Low,1
Male,Less than 25,Hispanic,0,0,0,0,-1,2014-04-06 10:44:24,2014-04-07 08:23:47,0.902349537034752,1,F,1,3,Low,1
Male,Less than 25,Caucasian,0,1,0,1,-1,2014-03-28 11:35:16,2014-03-29 09:58:14,0.932615740741312,1,M,0,2,Low,0
Male,Less than 25,African-American,0,0,0,0,0,2013-03-21 12:00:45,2013-03-23 07:45:57,1.82305555555649,2,F,1,9,High,1
Female,25 - 45,African-American,0,0,0,2,-1,2013-09-05 05:55:01,2013-09-19 09:03:27,14.1308564814826,14,F,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,3,0,2013-03-30 03:59:43,2013-03-30 08:08:08,0.172511574070086,0,M,0,3,Low,0
Male,Less than 25,Hispanic,0,0,0,0,-1,2013-05-11 03:01:10,2013-05-15 07:34:44,4.18997685184877,4,F,0,4,Low,0
Male,25 - 45,African-American,2,1,0,9,-1,2013-02-17 06:51:32,2013-02-18 06:40:08,0.992083333338087,1,M,1,9,High,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-10-13 05:01:13,2013-10-17 05:14:26,4.00917824073986,4,F,0,5,Medium,0
Male,Less than 25,Hispanic,0,0,0,2,9,2014-10-10 04:25:42,2015-04-20 11:36:36,192.29923611111,192,F,1,10,High,1
Male,25 - 45,African-American,0,0,0,9,-1,2013-12-20 04:41:22,2013-12-21 08:55:32,1.17650462963502,1,F,1,8,High,1
Male,25 - 45,Native American,0,0,0,7,0,2013-01-19 12:25:22,2013-01-20 07:58:22,0.814583333332848,1,F,1,9,High,0
Male,Greater than 45,African-American,0,0,0,3,0,2013-04-13 03:06:25,2013-04-14 04:33:37,1.06055555555213,1,F,0,2,Low,0
Female,Less than 25,Hispanic,0,0,0,0,0,2013-04-24 03:08:06,2013-04-24 08:19:38,0.216342592597357,0,F,0,6,Medium,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-11-15 04:52:24,2013-11-17 02:33:00,1.90319444444322,2,F,1,3,Low,1
Female,25 - 45,African-American,0,0,0,3,-1,2014-04-01 07:29:54,2014-04-04 09:24:50,3.07981481481693,3,F,1,9,High,1
Male,Greater than 45,African-American,0,0,0,4,-3,2013-12-23 11:01:49,2013-12-25 12:33:55,2.06395833333227,2,M,0,5,Medium,0
Female,Less than 25,African-American,0,0,0,0,0,2014-01-28 02:07:15,2014-01-28 08:01:14,0.245821759257524,0,M,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-01-04 11:00:17,2014-01-05 08:05:12,0.878414351856918,1,M,0,4,Low,0
Male,25 - 45,African-American,0,0,1,4,-1,2013-01-13 10:38:55,2013-02-15 07:52:11,32.8842129629629,33,F,1,5,Medium,1
Female,25 - 45,Caucasian,0,0,0,2,-1,2013-03-03 06:23:24,2013-04-15 10:09:16,43.1568518518543,43,F,1,5,Medium,1
Male,25 - 45,Other,0,0,0,1,-1,2013-08-12 08:23:20,2013-10-09 09:34:57,58.0497337962952,58,M,1,4,Low,1
Male,25 - 45,Hispanic,0,0,0,0,-1,2013-11-02 07:39:34,2013-11-03 01:25:34,0.740277777775191,1,M,0,1,Low,0
Male,25 - 45,Native American,0,0,0,0,-1,2013-02-09 02:53:17,2013-02-12 05:49:29,3.1223611111127,3,M,0,2,Low,0
Female,25 - 45,Caucasian,0,0,0,11,-3,2014-12-18 09:04:52,2015-01-22 05:51:07,34.8654513888905,35,F,1,10,High,1
Female,25 - 45,African-American,0,0,0,6,-1,2013-08-05 07:44:04,2013-08-09 05:28:08,3.90560185185313,4,F,1,4,Low,1
Male,Less than 25,Other,0,0,0,5,-1,2013-10-01 10:04:46,2013-10-02 11:33:20,1.06150462962978,1,F,0,6,Medium,0
Male,Greater than 45,African-American,0,0,0,3,-1,2013-10-29 08:09:10,2013-10-30 02:04:02,0.746435185188602,1,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,3,-1,2014-01-12 07:47:15,2014-01-13 02:00:29,0.759189814816637,1,M,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,2,-1,2014-10-17 10:47:13,2014-10-18 09:13:45,0.935092592590081,1,F,1,3,Low,1
Male,25 - 45,Hispanic,0,0,0,0,0,2013-03-31 03:07:51,2013-04-01 06:36:12,1.14468749999651,1,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,0,0,2013-03-14 02:57:45,2013-03-15 06:01:08,1.12734953704057,1,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-09-28 05:46:42,2014-10-02 08:08:29,4.09846064814337,4,M,1,10,High,1
Male,Less than 25,Asian,0,0,0,0,-1,2013-03-24 09:12:24,2013-03-25 07:15:23,0.918738425927586,1,F,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-02-20 08:50:03,2013-05-09 06:18:55,77.8950462962966,78,F,0,4,Low,0
Female,25 - 45,Caucasian,0,0,0,1,-25,2013-01-27 04:29:27,2013-01-28 08:30:45,1.16756944444933,1,M,0,3,Low,0
Male,25 - 45,Hispanic,0,0,0,0,-4,2014-05-29 03:45:14,2014-05-29 08:54:16,0.214606481480587,0,M,1,2,Low,1
Male,Greater than 45,Caucasian,0,0,0,8,0,2013-08-26 09:29:56,2013-08-30 09:04:11,3.98211805555911,4,F,1,6,Medium,1
Female,25 - 45,African-American,0,0,0,1,-2,2013-02-25 10:43:20,2013-02-26 01:28:27,0.614664351851388,1,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,0,0,2013-03-25 12:03:45,2013-03-25 09:43:32,0.097372685180744,0,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-05-05 11:11:08,2014-05-14 08:42:34,8.89682870370598,9,F,1,2,Low,1
Male,25 - 45,African-American,0,0,0,5,-1,2014-05-11 01:52:29,2014-07-01 09:21:31,51.3118287037069,51,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,4,-1,2013-02-13 05:34:20,2014-04-03 06:22:15,414.033275462964,414,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,7,-1,2014-08-16 05:41:44,2014-08-18 02:54:31,1.88387731480907,2,F,1,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,0,2013-02-14 05:26:52,2013-07-22 06:55:53,158.06181712963,158,F,0,4,Low,0
Male,25 - 45,African-American,0,0,0,3,-1,2013-02-07 08:57:01,2013-02-08 09:37:20,1.02799768518162,1,F,0,4,Low,0
Female,25 - 45,African-American,0,0,0,0,-1,2013-02-23 03:07:35,2013-02-24 06:13:24,1.12903935185022,1,M,1,3,Low,0
Male,Less than 25,Caucasian,0,0,0,1,-1,2013-04-11 02:01:15,2013-04-12 08:39:13,1.27636574074131,1,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-09-03 06:03:33,2013-10-04 09:05:35,31.1264120370324,31,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-08-05 02:36:35,2013-08-06 01:30:45,0.954282407408755,1,M,1,2,Low,1
Male,25 - 45,African-American,0,0,1,3,-1,2014-06-12 07:33:59,2014-06-13 01:37:50,0.752673611110367,1,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-02-21 07:43:08,2013-03-01 08:19:03,8.02494212963211,8,M,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-11-19 06:28:12,2013-12-14 04:30:00,24.9179166666654,25,F,0,1,Low,0
Male,25 - 45,Hispanic,0,0,0,0,-6,2013-12-28 04:21:31,2014-01-03 05:33:42,6.05012731481838,6,M,0,2,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-05-21 10:03:18,2013-05-22 08:06:02,0.918564814812271,1,M,0,9,High,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-09-20 11:27:11,2013-09-21 08:40:49,0.884467592593865,1,M,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,0,2013-10-28 04:46:03,2013-10-28 01:37:14,0.131122685183072,0,F,0,3,Low,0
Female,25 - 45,African-American,0,0,0,2,-1,2013-04-20 11:42:08,2013-04-21 01:50:16,0.588981481480005,1,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-10-31 02:23:41,2013-11-01 01:40:24,0.969942129631818,1,M,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,1,-1,2014-02-12 02:08:55,2014-02-13 08:48:41,1.2776157407352,1,M,0,4,Low,0
Male,Less than 25,African-American,0,0,0,2,-1,2013-05-04 07:09:05,2013-05-05 03:39:33,0.854490740741312,1,M,1,5,Medium,1
Male,Less than 25,African-American,0,0,0,0,-1,2013-01-14 12:35:16,2013-01-15 06:41:16,0.754166666665697,1,F,0,9,High,0
Male,Less than 25,Other,0,8,1,8,-1,2013-11-03 07:03:06,2013-11-04 08:10:42,1.04694444444613,1,F,1,10,High,1
Male,25 - 45,Hispanic,0,0,0,0,0,2014-02-10 01:41:01,2014-02-10 08:22:50,0.279039351851679,0,M,0,1,Low,0
Male,25 - 45,Other,0,0,0,1,-1,2013-12-28 10:43:59,2014-01-03 08:51:14,5.92170138889196,6,F,0,4,Low,0
Male,Greater than 45,African-American,0,0,0,12,-1,2013-05-02 10:16:05,2013-05-03 12:40:40,1.10040509259852,1,F,0,3,Low,0
Male,25 - 45,African-American,0,0,0,6,-1,2013-01-25 10:07:00,2013-01-26 07:41:44,0.899120370369928,1,M,0,5,Medium,0
Male,25 - 45,African-American,0,0,0,2,-1,2014-10-10 11:40:35,2014-11-03 09:34:40,23.9125578703752,24,M,1,4,Low,1
Male,Less than 25,Caucasian,0,0,0,4,-1,2013-03-09 08:48:08,2013-03-10 07:11:28,0.932870370364981,1,M,0,8,High,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-08-10 07:25:02,2013-08-12 09:28:08,2.08548611110746,2,M,1,2,Low,1
Male,25 - 45,African-American,1,1,1,4,0,2013-02-07 02:10:43,2014-01-28 06:29:27,355.179675925923,355,F,1,10,High,1
Male,Less than 25,Caucasian,1,0,1,1,0,2013-03-21 12:18:03,2013-04-27 07:52:56,36.8158912037034,37,F,1,7,Medium,1
Male,25 - 45,Hispanic,0,0,0,0,-1,2013-03-06 08:29:29,2013-03-07 08:09:09,0.985879629632109,1,M,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,0,-1,2013-05-11 09:23:27,2013-05-12 06:39:56,0.886446759257524,1,F,1,1,Low,1
Male,25 - 45,African-American,0,0,0,1,0,2013-01-16 12:41:51,2013-01-16 06:44:28,0.2481828703676,0,F,0,4,Low,0
Male,25 - 45,Other,0,0,0,0,-2,2013-01-27 06:21:47,2013-01-29 10:59:25,2.19280092592817,2,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,3,-1,2013-03-26 09:34:36,2013-03-27 01:22:00,0.657916666663368,1,M,0,4,Low,0
Male,Less than 25,African-American,0,0,0,1,-1,2014-08-13 11:24:08,2014-08-14 08:56:19,0.897349537037371,1,F,1,3,Low,1
Male,Less than 25,Caucasian,0,0,0,0,-2,2013-08-04 05:15:36,2013-08-05 02:15:48,0.875138888884976,1,M,1,10,High,1
Male,Greater than 45,Caucasian,0,0,0,0,0,2013-10-05 03:02:31,2013-10-06 08:39:57,1.23432870370016,1,M,0,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,3,-1,2013-04-08 04:12:16,2013-04-09 07:06:34,1.12104166666541,1,F,1,1,Low,1
Male,Less than 25,African-American,0,0,0,0,-1,2014-03-24 07:15:06,2014-03-25 01:35:56,0.764467592598521,1,F,0,4,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-11-26 06:06:07,2013-12-31 07:52:49,35.0740972222193,35,F,0,5,Medium,0
Male,25 - 45,African-American,0,0,0,4,-1,2013-04-18 11:00:11,2014-04-07 10:06:51,353.962962962964,354,F,1,8,High,1
Male,Greater than 45,Caucasian,0,0,0,2,-9,2013-10-12 08:52:39,2013-10-17 04:51:37,4.83261574074277,5,F,0,3,Low,0
Female,25 - 45,Caucasian,0,0,0,0,-1,2013-11-10 11:54:10,2013-11-11 09:30:45,0.900405092594156,1,F,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,9,-1,2014-01-18 04:24:47,2014-01-25 05:08:49,7.03057870370685,7,M,1,6,Medium,1
Male,Less than 25,African-American,0,0,0,0,-1,2014-07-08 02:25:20,2015-02-02 06:30:23,209.170173611114,209,F,1,10,High,1
Male,25 - 45,Other,0,0,0,0,-1,2013-01-05 08:58:58,2013-01-06 01:15:19,0.678020833336632,1,M,0,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,5,-1,2013-07-01 03:16:14,2013-07-01 07:50:03,0.190150462964084,0,M,0,2,Low,0
Male,25 - 45,African-American,0,0,0,4,-1,2013-09-18 10:28:48,2013-09-19 08:41:56,0.925787037034752,1,F,1,3,Low,1
Male,Less than 25,Hispanic,0,0,0,4,-27,2013-08-24 04:52:55,2013-09-20 11:57:40,27.2949652777752,27,F,0,9,High,0
Male,25 - 45,Hispanic,0,0,0,0,-1,2014-12-08 06:04:33,2014-12-11 09:09:32,3.12846064814948,3,M,1,5,Medium,1
Female,Greater than 45,Caucasian,0,0,0,1,-1,2013-04-16 09:32:04,2013-04-17 09:11:10,0.985486111108912,1,M,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-02-06 09:12:43,2014-02-08 09:33:59,2.01476851852203,2,M,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,1,-6,2013-04-03 11:25:15,2013-04-08 08:29:22,4.87785879629519,5,M,0,5,Medium,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2014-10-07 08:28:00,2014-10-07 08:08:07,0.0138078703676,0,F,1,2,Low,1
Male,25 - 45,African-American,0,0,0,0,0,2013-08-07 02:46:35,2013-08-07 07:56:41,0.215347222227138,0,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,2,-1,2013-02-12 03:30:44,2013-02-13 08:00:37,1.18741898148437,1,M,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-05-24 03:05:19,2013-11-22 05:32:06,182.10193287037,182,F,1,3,Low,1
Male,25 - 45,African-American,0,0,0,0,0,2013-08-09 12:26:04,2013-08-09 08:35:47,0.159918981480587,0,F,0,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,4,0,2013-02-05 01:15:32,2013-02-05 01:07:11,0.005798611113278,0,F,0,1,Low,0
Male,Greater than 45,Hispanic,0,0,0,1,-1,2013-03-27 10:42:36,2013-09-27 09:55:14,183.967106481483,184,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,1,-24,2014-03-03 02:12:12,2014-03-04 08:49:31,1.27591435185605,1,F,0,3,Low,0
Male,Less than 25,African-American,0,0,0,0,-6,2013-11-29 12:22:02,2013-11-29 12:51:37,0.020543981481751,0,M,0,6,Medium,0
Male,25 - 45,Other,0,0,0,1,-1,2014-08-03 04:56:51,2014-08-05 11:09:30,2.25878472222394,2,F,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,1,-1,2013-10-28 10:28:23,2013-10-29 02:11:24,0.654872685183364,1,M,1,1,Low,1
Male,Greater than 45,Hispanic,0,0,0,1,-18,2013-04-19 09:31:28,2013-05-07 10:46:55,18.0523958333361,18,F,0,1,Low,0
Male,25 - 45,Hispanic,0,0,0,1,-1,2014-10-08 03:20:45,2014-10-09 02:32:48,0.966701388890215,1,M,1,2,Low,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-05-10 09:23:33,2013-05-11 06:40:57,0.88708333332761,1,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,2,-1,2013-03-26 08:26:58,2013-03-27 09:33:07,1.04593749999913,1,F,1,8,High,1
Female,25 - 45,African-American,0,0,0,5,-1,2014-10-19 08:39:38,2014-10-26 04:44:30,6.83671296296234,7,F,1,9,High,1
Male,Less than 25,Hispanic,0,0,0,0,-1,2013-09-07 11:52:57,2013-09-09 02:51:42,1.62413194444525,2,F,0,5,Medium,0
Female,25 - 45,African-American,0,0,0,1,-1,2013-03-06 10:19:56,2013-03-07 01:54:02,0.648680555554165,1,F,0,2,Low,0
Male,25 - 45,Other,0,0,0,0,-1,2013-02-24 08:50:29,2013-03-02 06:34:47,5.90576388889167,6,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-09-15 02:38:49,2013-09-17 07:18:54,2.1945023148146,2,F,0,5,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-09-07 09:24:01,2013-09-10 08:25:31,2.95937499999854,3,M,0,2,Low,0
Male,25 - 45,African-American,0,0,0,1,-1,2013-09-09 09:55:03,2013-09-10 07:42:41,0.908078703701904,1,F,0,1,Low,0
Male,25 - 45,Asian,0,0,0,2,0,2013-12-03 05:13:10,2013-12-11 11:56:18,8.27995370370627,8,F,0,1,Low,0
Male,Less than 25,Caucasian,0,0,0,6,-1,2014-09-22 10:29:10,2014-09-23 01:41:51,0.633807870370219,1,F,1,5,Medium,1
Male,Greater than 45,Asian,0,0,0,0,-1,2013-12-25 09:48:26,2013-12-26 01:21:51,0.648206018522615,1,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-12-19 12:18:58,2013-12-20 08:03:46,0.822777777779265,1,F,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,4,-1,2013-02-10 05:05:00,2013-02-13 09:32:59,3.18609953703708,3,M,0,2,Low,0
Male,Greater than 45,African-American,0,0,0,7,-1,2014-08-02 03:15:19,2014-08-03 08:09:30,1.20429398148553,1,F,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,-3,2013-04-02 11:42:29,2013-04-04 07:59:42,1.8452893518479,2,F,1,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,7,-1,2014-06-07 01:31:38,2014-06-08 08:07:43,1.27505787036353,1,M,1,10,High,1
Male,Greater than 45,Caucasian,0,0,0,7,-1,2013-03-20 03:05:46,2013-04-04 01:57:07,14.9523263888914,15,F,1,1,Low,1
Male,25 - 45,African-American,0,0,0,0,0,2013-03-04 05:50:37,2013-03-04 08:33:41,0.113240740742185,0,M,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,12,-24,2013-02-08 10:08:21,2013-03-02 01:59:17,21.6603703703731,22,M,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-04-20 11:00:29,2013-04-21 06:59:22,0.832557870366145,1,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,4,-1,2013-01-31 04:10:23,2013-02-01 08:49:02,1.19350694444438,1,M,1,4,Low,1
Male,25 - 45,African-American,0,0,0,0,-1,2014-02-16 01:43:32,2014-02-17 07:58:42,1.26053240741021,1,M,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-09-24 03:13:59,2013-09-24 08:14:17,0.208541666666861,0,M,0,2,Low,0
Male,25 - 45,Hispanic,0,0,0,11,0,2013-10-30 04:01:31,2013-10-31 03:20:00,0.971168981486699,1,M,0,7,Medium,0
Male,Greater than 45,Other,0,0,0,0,-1,2014-03-11 04:52:30,2014-03-12 08:48:41,1.16401620370016,1,M,0,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,5,0,2013-08-12 11:55:55,2013-09-14 05:58:00,32.7514467592628,33,F,0,5,Medium,0
Male,25 - 45,African-American,0,0,0,4,-1,2014-01-09 07:18:18,2014-01-10 07:47:45,1.02045138888934,1,F,1,2,Low,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-08-05 02:24:07,2013-08-22 12:27:12,17.4188078703664,17,F,1,7,Medium,1
Male,25 - 45,African-American,0,0,0,2,-1,2013-04-17 10:37:05,2013-04-23 10:16:03,5.9853935185165,6,F,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,2,-1,2013-08-12 08:43:05,2013-08-13 08:22:25,0.985648148154723,1,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,0,-1,2013-09-20 05:36:25,2013-09-21 09:55:44,1.1800810185232,1,F,1,4,Low,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-08-21 09:03:22,2013-08-22 08:18:17,0.968692129630654,1,M,0,2,Low,0
Male,25 - 45,Other,0,0,0,4,0,2013-03-08 12:04:54,2013-03-08 02:03:36,0.417569444449327,0,F,0,3,Low,0
Male,25 - 45,Hispanic,0,0,0,3,-21,2013-05-08 10:08:57,2013-05-22 07:51:07,13.9042824074058,14,F,0,4,Low,0
Female,Greater than 45,African-American,0,0,0,4,-1,2013-12-04 02:04:11,2013-12-05 09:54:31,1.32662037037517,1,F,0,1,Low,0
Male,25 - 45,Other,0,0,0,0,-1,2013-03-10 04:24:37,2013-03-11 01:32:37,0.880555555559113,1,M,0,2,Low,0
Female,Less than 25,Caucasian,0,0,1,1,-22,2013-10-09 01:32:37,2013-10-09 06:32:48,0.208460648143955,0,M,0,3,Low,0
Male,Less than 25,African-American,2,0,1,2,-1,2013-11-27 07:19:52,2014-04-16 09:37:34,140.095625000002,140,F,1,10,High,1
Male,25 - 45,Caucasian,0,0,0,0,0,2013-02-14 02:09:03,2013-03-21 09:56:44,35.3247800925892,35,F,1,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,2,-10,2013-11-04 09:10:03,2013-11-06 06:20:54,1.88253472222277,2,F,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-05-09 10:04:43,2013-05-10 08:01:13,0.914236111115315,1,M,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-02-24 07:11:53,2014-02-25 08:52:44,1.07003472222277,1,F,0,2,Low,0
Male,Less than 25,African-American,0,0,0,6,-1,2013-12-18 08:38:29,2013-12-19 08:44:42,1.00431712962745,1,F,0,9,High,0
Male,25 - 45,African-American,0,0,0,6,-1,2013-01-18 10:56:13,2013-06-01 02:07:27,133.632800925923,134,F,0,4,Low,0
Male,25 - 45,African-American,0,3,1,15,-1,2013-03-13 05:33:27,2013-03-15 05:42:00,2.00593750000553,2,F,1,9,High,1
Male,Less than 25,African-American,0,0,1,0,-1,2014-10-23 02:06:58,2014-10-24 08:29:47,1.26584490740788,1,F,1,7,Medium,1
Male,25 - 45,Hispanic,0,0,0,0,-1,2013-09-09 09:26:40,2013-09-10 07:41:44,0.927129629628325,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,1,-1,2013-09-14 06:09:53,2013-09-17 11:30:40,3.22276620370394,3,F,1,2,Low,1
Male,Greater than 45,African-American,0,0,0,1,-1,2013-03-16 07:33:09,2013-03-17 01:48:47,0.760856481480005,1,F,0,4,Low,0
Male,Less than 25,Hispanic,0,0,2,1,-8,2013-08-29 09:50:39,2013-08-31 06:13:37,1.84928240740555,2,F,0,9,High,0
Male,Greater than 45,African-American,0,0,0,8,-1,2013-11-21 01:12:33,2013-11-26 08:55:26,5.32144675926247,5,F,1,6,Medium,1
Male,25 - 45,Caucasian,0,0,0,2,-1,2013-02-16 05:53:02,2013-02-17 07:51:42,1.08240740741167,1,M,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,6,-25,2013-03-25 01:15:03,2013-03-25 08:01:36,0.282326388885849,0,F,0,4,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-01-29 05:36:47,2013-01-30 07:49:51,1.09240740740643,1,F,0,3,Low,0
Male,25 - 45,African-American,0,0,0,2,0,2013-01-21 02:06:58,2013-05-10 08:38:41,109.272025462968,109,M,0,8,High,0
Male,25 - 45,African-American,0,0,0,11,-1,2013-03-22 09:35:38,2013-03-24 03:51:56,1.76131944444205,2,M,1,9,High,1
Male,Greater than 45,Other,0,0,0,0,-1,2014-03-05 02:20:03,2014-03-06 10:24:47,1.33662037036993,1,M,0,1,Low,0
Female,Less than 25,Caucasian,0,0,0,0,-1,2013-05-19 07:00:07,2013-06-12 01:57:48,23.7900578703702,24,M,0,6,Medium,0
Male,25 - 45,African-American,0,0,0,7,-1,2013-03-20 08:08:14,2014-11-13 06:57:27,602.950844907406,603,F,1,10,High,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-03-14 08:59:25,2013-03-16 05:45:01,1.86499999999796,2,M,0,7,Medium,0
Male,25 - 45,Caucasian,0,0,0,4,0,2014-06-29 03:34:28,2014-07-01 05:12:10,2.06784722222073,2,F,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,3,-1,2013-12-27 03:35:30,2014-01-07 10:11:46,11.2751851851863,11,M,0,2,Low,0
Male,Less than 25,African-American,3,0,0,2,-21,2013-10-25 10:26:50,2013-11-09 04:10:13,14.7384606481428,15,F,1,8,High,1
Male,Less than 25,African-American,0,0,0,1,-1,2013-12-12 03:05:58,2013-12-16 05:21:20,4.09400462963095,4,M,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,0,0,2013-01-20 01:46:36,2013-01-20 12:12:09,0.434409722220153,0,F,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2014-02-14 02:04:23,2014-02-16 03:42:24,2.06806712962862,2,M,0,4,Low,0
Female,25 - 45,Caucasian,0,0,0,0,-2,2013-07-27 02:32:45,2013-07-28 02:02:00,0.978645833332848,1,M,0,2,Low,0
Male,25 - 45,African-American,0,0,0,1,0,2013-01-31 12:15:06,2013-01-31 08:06:24,0.172708333331684,0,M,0,4,Low,0
